order_id,timestamp,menu_category,order_price,delivery_distance_km,wait_time_minutes,rating,review_text,promo_applied,complaint_level,order_status,sentiment
ORD-2024-006121,2024-02-09 11:50:38,Ayam,32500,3.87,31,5.0,Nggg enak 😋,True,none,completed,positive
ORD-2024-006122,2024-01-19 21:46:04,Ayam,41000,5.15,54,5.0,Enak bgttt,True,high,refund,positive
ORD-2024-006124,2024-03-04 14:02:21,Mie,23500,3.67,19,5.0,Cepat sampai,False,none,completed,positive
ORD-2024-006125,2024-02-20 17:50:12,Mie,28000,,34,5.0,Cepat sampai,False,none,completed,positive
ORD-2024-006127,2024-02-17 18:29:37,Kopi,12500,0.62,27,5.0,Top bgt kualitasnya,False,none,refund,positive
ORD-2024-006128,2024-01-16 08:08:35,Ayam,35500,0.50,9,5.0,Makanan hangat sampai,True,none,completed,positive
ORD-2024-006129,2024-01-31 21:43:17,Ayam,54000,0.90,18,5.0,Rekomendasi deh,False,none,completed,positive
ORD-2024-006130,2024-02-21 02:36:38,Ayam,50000,0.50,11,5.0,Puas bgt,True,none,completed,positive
ORD-2024-006131,2024-03-19 19:35:01,Kopi,500,2.16,7,5.0,Cepat sampai,True,none,refund,positive
ORD-2024-006132,2024-01-01 03:30:00,Martabak,35500,0.50,9,4.0,Enak bgt!!!,False,none,completed,positive
ORD-2024-006134,2024-02-29 17:30:52,Ayam,52000,1.74,20,4.0,Rekomendasi deh,False,none,completed,positive
ORD-2024-006135,2024-02-06 14:35:37,Ayam,35500,1.93,24,5.0,Makasih ya,True,none,completed,positive
ORD-2024-006137,2024-02-07 17:20:04,Kopi,7000,3.67,20,5.0,Buruan order!11,False,none,completed,positive
ORD-2024-006138,2024-03-14 01:43:30,Mie,37000,0.50,5,4.0,Makanan hangat sampai,True,none,completed,positive
ORD-2024-006139,2024-01-14 19:01:46,Martabak,42000,0.50,5,4.0,Akan order lg nih,True,none,completed,positive
ORD-2024-006141,2024-01-21 20:14:45,Kopi,15500,1.65,24,4.0,Nggg enak 😋,False,high,completed,positive
ORD-2024-006142,2024-01-23 11:43:11,Kopi,17000,0.50,11,4.0,Driver ramah,False,none,refund,positive
ORD-2024-006143,2024-03-01 21:50:38,Ayam,35500,4.11,29,5.0,Buruan order!11,False,none,completed,positive
ORD-2024-006144,23/03/2024 19:40,Mie,13500,0.76,34,5.0,Enak bgt!!,False,none,completed,positive
ORD-2024-006145,2024-02-24 14:47:19,Martabak,28500,8.40,52,2.0,Paket berantakan,False,low,completed,negative
ORD-2024-006146,2024-01-22 14:42:43,Ayam,46000,2.00,24,4.0,Cepat sampai,True,low,completed,positive
ORD-2024-006147,2024-02-03 05:03:18,Kopi,15000,1.77,11,5.0,Akan order lg nih,False,low,completed,positive
ORD-2024-006148,2024-02-06 12:28:18,Kopi,17500,4.55,43,4.0,Top bgt kualitasnya,True,none,completed,positive
ORD-2024-006149,28/03/2024 02:57,Martabak,40500,3.75,31,3.0,Biasa saja,True,low,completed,neutral
ORD-2024-006151,2024-02-24 12:47:36,Kopi,17000,8.21,41,3.0,Standar lah,True,low,completed,neutral
ORD-2024-006152,2024-03-28 20:34:07,Kopi,19500,1.65,9,5.0,Top bgt kualitasnya,True,none,refund,positive
ORD-2024-006154,2024-03-04 14:19:38,Ayam,41000,1.43,26,5.0,Buruan order!11,True,none,completed,positive
ORD-2024-006157,2024-02-13 18:18:47,Martabak,21500,1.02,5,4.0,Makasih ya,False,low,completed,positive
ORD-2024-006158,2024-02-15 19:21:01,Martabak,39500,3.40,32,4.0,Sesuai pesanan,False,none,completed,positive
ORD-2024-006161,2024-01-15 11:58:44,Ayam,54500,1.09,25,5.0,Buruan order!11,True,none,completed,positive
ORD-2024-006162,2024-03-29 17:16:26,Ayam,6749500,3.41,31,2.0,Bau gak tauu,False,high,completed,negative
ORD-2024-006163,06/03/2024 19:38,Ayam,62500,6.61,27,4.0,Driver ramah,False,none,completed,positive
ORD-2024-006165,2024-01-07 14:46:44,Ayam,42000,5.28,35,5.0,Enak bgt,False,none,completed,positive
ORD-2024-006166,2024-02-05 17:00:56,Kopi,11000,,25,5.0,Cepat sampai,True,none,completed,positive
ORD-2024-006167,2024-01-20 14:16:09,Kopi,17000,0.50,5,5.0,Rekomendasi deh,True,high,cancelled,positive
ORD-2024-006168,04/03/2024 04:00,Mie,2569000,0.50,5,5.0,Enak bgt!!,False,none,completed,positive
ORD-2024-006169,2024-02-07 18:52:36,Ayam,67000,2.42,27,5.0,Puas bgt,False,none,completed,positive
ORD-2024-006170,2024-03-02 17:55:06,Ayam,40500,1.19,22,5.0,Buruan order!11,True,none,completed,positive
ORD-2024-006172,2024-03-10 13:24:00,Martabak,40500,1.88,5,5.0,Sesuai pesanan,False,none,completed,positive
ORD-2024-006173,2024-03-15 14:06:30,Ayam,60000,3.29,32,4.0,Wow enak bgt,False,none,completed,positive
ORD-2024-006174,2024-02-02 05:05:16,Mie,18500,1.46,17,4.0,Driver ramah,False,low,completed,positive
ORD-2024-006175,28/02/2024 13:34,Kopi,12000,4.87,19,4.0,Mantap gan!,False,none,completed,positive
ORD-2024-006176,2024-02-14 19:53:57,Kopi,500,4.02,10,4.0,Enak bgttt,True,none,completed,positive
ORD-2024-006178,2024-03-24 21:34:33,Ayam,43500,12.64,48,3.0,Gapapa,True,high,completed,neutral
ORD-2024-006179,2024-03-01 13:21:32,Ayam,63000,1.05,5,4.0,Rekomendasi deh,True,none,completed,positive
ORD-2024-006180,2024-02-27 02:15:17,Ayam,32500,3.10,23,5.0,Makasih ya,False,none,completed,positive
ORD-2024-006181,2024-03-19 04:46:59,Kopi,13500,5.80,27,5.0,Puas bgt,True,none,completed,positive
ORD-2024-006183,2024-02-12 13:11:44,Ayam,66500,4.67,33,4.0,Cepat sampai,False,none,completed,positive
ORD-2024-006184,2024-03-25 22:37:13,Mie,19000,1.61,42,3.0,Standar lah,False,low,completed,neutral
ORD-2024-006185,01/02/2024 17:07,Ayam,1000,2.68,29,5.0,Buruan order!11,False,none,completed,positive
ORD-2024-006186,2024-03-08 13:30:38,Mie,38500,0.50,20,5.0,Makasih ya,False,high,completed,positive
ORD-2024-006187,2024-03-26 11:58:56,Martabak,18000,12.76,49,5.0,Akan order lg nih,False,none,completed,positive
ORD-2024-006188,2024-02-16 20:08:45,Ayam,32500,4.83,44,3.0,Lumayan,False,low,completed,neutral
ORD-2024-006189,2024-01-31 01:51:29,Ayam,71500,6.09,24,4.0,Enak bgt,True,none,completed,positive
ORD-2024-006190,23/02/2024 13:33,Ayam,81000,,16,5.0,Buruan order!11,True,low,completed,positive
ORD-2024-006192,2024-03-22 07:15:03,Martabak,26500,0.50,15,3.0,Yaudah minum teh,True,none,completed,neutral
ORD-2024-006193,26/02/2024 05:51,Martabak,21000,6.00,24,4.0,Puas bgt,False,none,completed,positive
ORD-2024-006194,2024-03-03 14:40:41,Mie,13500,1.51,9,5.0,Makanan hangat sampai,False,none,completed,positive
ORD-2024-006195,08/02/2024 19:26,Martabak,35500,0.92,7,4.0,Makanan hangat sampai,False,none,completed,positive
ORD-2024-006196,2024-01-14 11:13:34,Ayam,55000,2.47,23,5.0,Driver ramah,False,low,refund,positive
ORD-2024-006197,2024-03-03 18:35:57,Ayam,51500,1.64,23,3.0,Yaudah minum teh,False,low,completed,neutral
ORD-2024-006198,2024-01-07 13:04:20,Mie,16000,3.16,30,5.0,Sesuai pesanan,True,none,completed,positive
ORD-2024-006199,2024-02-08 13:32:25,Ayam,79000,1.98,5,3.0,Gapapa,False,none,completed,neutral
ORD-2024-006200,15/02/2024 19:05,Ayam,2189500,3.58,17,4.0,Top bgt kualitasnya,False,none,completed,positive
ORD-2024-006201,2024-01-22 21:43:33,Martabak,26000,5.76,42,4.0,Driver ramah,False,none,completed,positive
ORD-2024-006202,2024-01-18 12:58:42,Kopi,20500,0.65,10,4.0,Rekomendasi deh,False,none,completed,positive
ORD-2024-006203,10/03/2024 21:02,Mie,27500,1.20,18,5.0,Mantap gan!,False,none,completed,positive
ORD-2024-006204,2024-03-19 13:11:34,Martabak,32000,1.72,43,5.0,Makanan hangat sampai,False,low,completed,positive
ORD-2024-006205,21/01/2024 17:18,Ayam,54000,9.82,26,3.0,Standar lah,True,low,completed,neutral
ORD-2024-006206,2024-02-12 12:05:42,Mie,21000,1.36,16,4.0,Wow enak bgt,False,none,completed,positive
ORD-2024-006207,2024-03-27 14:05:50,Ayam,41000,1.44,24,5.0,Makanan hangat sampai,False,none,completed,positive
ORD-2024-006209,2024-02-25 16:27:18,Kopi,19500,1.63,14,5.0,Driver ramah,False,none,completed,positive
ORD-2024-006210,2024-02-26 23:30:34,Ayam,55000,9.06,28,4.0,Top bgt kualitasnya,False,none,completed,positive
ORD-2024-006211,2024-02-24 22:42:49,Kopi,19000,6.75,35,5.0,Makanan hangat sampai,True,none,completed,positive
ORD-2024-006212,01/03/2024 14:47,Ayam,50500,2.16,13,4.0,Sesuai pesanan,False,none,completed,positive
ORD-2024-006213,2024-02-01 14:28:35,Kopi,17500,3.11,19,1.0,Narik duit banyak😡,True,high,completed,negative
ORD-2024-006214,2024-02-04 17:47:00,Kopi,19000,0.50,22,5.0,Enak bgt,False,low,completed,positive
ORD-2024-006218,2024-02-27 17:03:16,Kopi,13000,0.74,15,4.0,Cepat sampai,True,high,cancelled,positive
ORD-2024-006219,2024-02-13 21:30:13,Kopi,22000,7.40,59,3.0,Yaudah minum teh,False,none,completed,neutral
ORD-2024-006220,2024-01-17 07:47:40,Ayam,14500,,17,5.0,Buruan order!11,False,none,completed,positive
ORD-2024-006221,17/01/2024 13:52,Martabak,32500,3.18,36,4.0,Makasih ya,True,none,completed,positive
ORD-2024-006222,2024-01-03 12:50:16,Martabak,30500,0.50,14,1.0,Driver gak ramah,True,high,completed,negative
ORD-2024-006223,2024-01-20 13:18:58,Ayam,46500,1.60,26,5.0,Sesuai pesanan,False,none,completed,positive
ORD-2024-006224,18/03/2024 22:43,Kopi,16500,5.10,22,5.0,Nggg enak 😋,True,none,completed,positive
ORD-2024-006225,2024-02-27 14:41:02,Ayam,61500,1.47,30,5.0,Mantap gan!,False,high,completed,positive
ORD-2024-006226,14/01/2024 21:34,Martabak,16500,,33,5.0,Driver ramah,False,low,completed,positive
ORD-2024-006227,16/02/2024 13:40,Ayam,68500,0.71,12,4.0,Makanan hangat sampai,False,none,refund,positive
ORD-2024-006228,2024-02-21 14:14:33,Mie,23000,1.62,19,5.0,Akan order lg nih,False,none,completed,positive
ORD-2024-006229,2024-02-13 17:19:17,Martabak,37500,7.88,31,5.0,Makasih ya,True,low,completed,positive
ORD-2024-006230,2024-02-03 13:31:47,Kopi,19000,2.51,30,4.0,Akan order lg nih,False,none,completed,positive
ORD-2024-006231,24/01/2024 19:54,Kopi,14500,6.97,45,4.0,Nggg enak 😋,True,none,completed,positive
ORD-2024-006232,2024-01-21 13:22:34,Mie,25500,6.97,25,5.0,Wow enak bgt,False,high,completed,positive
ORD-2024-006233,2024-03-29 17:42:54,Kopi,16500,8.66,64,3.0,Standar lah,False,low,completed,neutral
ORD-2024-006234,21/01/2024 13:20,Ayam,3421000,6.77,40,5.0,Mantap gan!!,False,none,cancelled,positive
ORD-2024-006235,2024-03-27 05:26:17,Kopi,11000,0.50,10,4.0,Sesuai pesanan,True,low,completed,positive
ORD-2024-006236,2024-02-22 13:13:03,Mie,31500,8.15,53,4.0,Sesuai pesanan,True,high,cancelled,positive
ORD-2024-006237,2024-01-07 12:36:32,Martabak,25000,0.50,9,5.0,Nggg enak 😋,False,low,completed,positive
ORD-2024-006238,2024-01-16 14:05:55,Martabak,29000,0.50,26,5.0,Makasih ya,False,none,completed,positive
ORD-2024-006239,2024-01-19 18:22:27,Mie,36500,0.50,5,4.0,Nggg enak 😋,False,none,completed,positive
ORD-2024-006240,2024-01-07 11:02:34,Mie,29500,1.29,15,5.0,Sesuai pesanan,True,none,completed,positive
ORD-2024-006244,2024-02-10 11:38:27,Martabak,21000,1.94,14,5.0,Driver ramah,False,low,completed,positive
ORD-2024-006245,2024-02-17 21:42:57,Martabak,35000,1.75,13,3.0,Biasa saja,True,none,completed,neutral
ORD-2024-006246,2024-03-04 13:39:36,Martabak,30500,4.24,23,5.0,Nggg enak 😋,False,none,completed,positive
ORD-2024-006248,2024-03-29 18:36:45,Martabak,24500,0.74,19,5.0,Buruan order!11,False,none,completed,positive
ORD-2024-006249,26/02/2024 13:56,Martabak,43000,0.89,14,5.0,Wow enak bgt,False,none,completed,positive
ORD-2024-006250,2024-02-06 17:14:39,Ayam,99000,1.09,23,4.0,Puas bgt,True,none,completed,positive
ORD-2024-006251,2024-01-21 04:47:54,Kopi,15500,2.74,17,5.0,Akan order lg nih,False,none,completed,positive
ORD-2024-006252,2024-02-16 11:29:57,Ayam,57500,,11,5.0,Puas bgt,False,low,completed,positive
ORD-2024-006254,2024-02-20 03:55:04,Ayam,47000,1.41,22,5.0,Enak bgt!!,True,none,completed,positive
ORD-2024-006255,2024-01-24 13:31:18,Kopi,13000,1.39,5,5.0,Mantap gan!,False,high,cancelled,positive
ORD-2024-006256,10/02/2024 12:02,Kopi,12000,10.77,36,4.0,Enak bgttt,False,high,completed,positive
ORD-2024-006258,2024-02-29 12:19:03,Martabak,33000,,30,5.0,Mantap gan!,False,low,completed,positive
ORD-2024-006259,16/02/2024 07:11,Mie,22500,3.70,33,5.0,Mantap gan!!,False,high,completed,positive
ORD-2024-006260,2024-01-22 09:56:18,Ayam,8500,0.50,6,4.0,Cepat sampai,False,low,completed,positive
ORD-2024-006262,2024-03-23 00:36:16,Mie,25500,4.24,21,5.0,Driver ramah,False,none,completed,positive
ORD-2024-006263,12/01/2024 01:23,Ayam,74000,3.44,25,5.0,Makanan hangat sampai,False,none,completed,positive
ORD-2024-006264,2024-01-22 21:20:37,Mie,28500,1.56,19,4.0,Top bgt kualitasnya,False,none,completed,positive
ORD-2024-006265,2024-01-04 14:38:58,Mie,15500,2.43,26,5.0,Mantap gan!!!,False,low,completed,positive
ORD-2024-006266,2024-01-18 20:15:57,Kopi,7000,0.88,17,3.0,Lumayan,False,low,completed,neutral
ORD-2024-006267,2024-02-08 17:35:57,Mie,21000,0.50,17,3.0,Standar lah,False,high,refund,neutral
ORD-2024-006269,2024-02-03 22:23:30,Ayam,67500,6.80,31,5.0,Sesuai pesanan,False,none,completed,positive
ORD-2024-006270,2024-01-28 21:27:44,Martabak,30000,,20,5.0,Nggg enak 😋,False,none,cancelled,positive
ORD-2024-006271,2024-02-29 20:05:11,Kopi,500,4.64,28,4.0,Puas bgt,True,none,completed,positive
ORD-2024-006272,2024-02-07 03:49:07,Mie,35000,4.05,21,4.0,Cepat sampai,False,none,completed,positive
ORD-2024-006273,22/01/2024 18:32,Ayam,67500,0.59,5,5.0,Nggg enak 😋,False,low,completed,positive
ORD-2024-006274,2024-01-06 13:35:02,Kopi,18000,1.64,33,5.0,Mantap gan!,True,none,completed,positive
ORD-2024-006275,2024-03-08 01:35:34,Kopi,22500,1.65,5,5.0,Makanan hangat sampai,True,none,completed,positive
ORD-2024-006276,2024-01-09 20:19:51,Martabak,1865000,4.28,21,5.0,Driver ramah,True,low,completed,positive
ORD-2024-006277,25/01/2024 11:43,Ayam,53000,5.45,24,3.0,OK,True,high,completed,neutral
ORD-2024-006278,2024-01-05 17:42:13,Kopi,18000,0.50,17,5.0,Makanan hangat sampai,False,none,completed,positive
ORD-2024-006280,26/02/2024 07:48,Ayam,73000,4.30,28,5.0,Nggg enak 😋,False,none,completed,positive
ORD-2024-006281,2024-03-21 17:19:59,Mie,17500,4.63,35,1.0,Driver gak ramah,False,high,completed,negative
ORD-2024-006282,30/03/2024 15:05,Kopi,20000,0.50,25,4.0,Top bgt kualitasnya,False,none,completed,positive
ORD-2024-006283,2024-01-28 18:05:39,Martabak,36000,2.24,17,4.0,Wow enak bgt,False,none,completed,positive
ORD-2024-006284,2024-03-05 15:18:02,Martabak,22500,5.85,21,3.0,Lumayan,False,low,completed,neutral
ORD-2024-006286,2024-02-01 13:37:23,Kopi,17500,1.66,7,4.0,Enak bgttt,False,none,completed,positive
ORD-2024-006287,2024-03-04 14:49:25,Mie,30500,4.89,26,4.0,Enak bgt!!!!!!,True,none,completed,positive
ORD-2024-006290,2024-01-27 11:53:12,Kopi,9500,,5,5.0,Mantap gan!!,False,high,completed,positive
ORD-2024-006291,23/03/2024 17:05,Ayam,64000,0.50,25,5.0,Sesuai pesanan,True,none,completed,positive
ORD-2024-006292,26/03/2024 01:20,Kopi,20000,0.80,13,3.0,Yaudah minum teh,False,none,completed,neutral
ORD-2024-006293,26/02/2024 00:12,Mie,30500,0.50,27,4.0,Buruan order!!11,False,none,completed,positive
ORD-2024-006294,2024-03-19 18:03:27,Ayam,37000,0.50,24,5.0,Makanan hangat sampai,True,none,completed,positive
ORD-2024-006295,2024-02-29 13:38:38,Mie,18500,3.54,36,4.0,Nggg enak 😋,True,none,completed,positive
ORD-2024-006296,2024-03-17 12:25:43,Mie,35000,0.72,13,4.0,Enak bgttt,True,none,completed,positive
ORD-2024-006298,2024-01-04 19:33:52,Ayam,69000,2.18,11,5.0,Mantap gan!!,True,high,completed,positive
ORD-2024-006299,2024-01-04 17:17:41,Martabak,500,1.85,14,4.0,Makanan hangat sampai,False,none,completed,positive
ORD-2024-006301,2024-01-04 12:21:56,Martabak,19000,3.54,8,3.0,Standar lah,True,high,completed,neutral
ORD-2024-006302,2024-03-03 12:39:56,Kopi,14000,1.81,14,5.0,Mantap gan!,True,none,completed,positive
ORD-2024-006303,01/02/2024 21:46,Kopi,18500,0.50,21,3.0,Lumayan,False,none,completed,neutral
ORD-2024-006304,04/03/2024 13:58,Martabak,23500,6.37,30,4.0,Nggg enak 😋,False,low,cancelled,positive
ORD-2024-006305,2024-01-19 17:21:47,Kopi,17500,1.68,11,3.0,Biasa saja,True,none,completed,neutral
ORD-2024-006306,2024-02-10 03:13:39,Kopi,17500,0.50,8,5.0,Enak bgt,False,low,completed,positive
ORD-2024-006307,2024-03-14 00:13:58,Kopi,15500,2.26,23,2.0,Bau gak tauu,False,high,completed,negative
ORD-2024-006309,27/01/2024 20:12,Kopi,15500,0.97,13,4.0,Buruan order!!11,False,none,completed,positive
ORD-2024-006310,2024-03-22 12:34:01,Mie,27500,4.83,30,4.0,Buruan order!11,True,none,completed,positive
ORD-2024-006311,2024-03-29 13:28:23,Kopi,0,3.32,32,4.0,Driver ramah,True,none,completed,positive
ORD-2024-006312,2024-02-22 19:33:27,Kopi,13000,3.15,36,4.0,Driver ramah,False,low,completed,positive
ORD-2024-006313,2024-02-04 12:31:49,Martabak,36000,1.64,13,5.0,Enak bgttt,False,none,completed,positive
ORD-2024-006315,2024-01-22 20:25:02,Ayam,53500,0.96,27,4.0,Buruan order!11,False,high,cancelled,positive
ORD-2024-006316,2024-02-15 17:32:06,Mie,23500,2.59,26,2.0,Makanannya dingin,False,high,completed,negative
ORD-2024-006317,2024-02-04 11:23:28,Martabak,32500,1.11,5,5.0,Sesuai pesanan,False,none,completed,positive
ORD-2024-006318,2024-01-15 22:13:44,Kopi,12000,4.10,15,5.0,Wow enak bgt,True,none,completed,positive
ORD-2024-006320,2024-01-04 12:04:05,Ayam,51000,0.50,10,4.0,Buruan order!!!11,True,none,completed,positive
ORD-2024-006321,2024-01-22 17:50:21,Martabak,24500,5.00,34,3.0,OK,False,none,completed,neutral
ORD-2024-006322,2024-03-21 13:58:16,Kopi,19000,1.71,36,4.0,Sesuai pesanan,True,none,completed,positive
ORD-2024-006324,2024-01-30 17:17:51,Kopi,13500,2.81,28,5.0,Top bgt kualitasnya,False,none,completed,positive
ORD-2024-006325,2024-02-07 21:17:40,Ayam,31500,3.63,36,4.0,Enak bgttt,False,none,completed,positive
ORD-2024-006326,2024-02-05 18:22:43,Ayam,23000,0.67,29,4.0,Makasih ya,False,none,completed,positive
ORD-2024-006327,2024-02-24 12:00:54,Mie,29500,,25,5.0,Nggg enak 😋,True,none,completed,positive
ORD-2024-006328,2024-03-17 20:08:09,Kopi,21500,9.52,39,4.0,Cepat sampai,False,none,completed,positive
ORD-2024-006329,2024-01-20 16:24:51,Kopi,14500,2.67,6,4.0,Rekomendasi deh,True,none,completed,positive
ORD-2024-006330,04/02/2024 22:06,Ayam,38000,1.48,9,5.0,Puas bgt,True,high,completed,positive
ORD-2024-006331,2024-02-26 06:24:51,Ayam,21000,4.85,26,5.0,Cepat sampai,False,high,completed,positive
ORD-2024-006332,09/03/2024 17:37,Martabak,13500,2.23,13,5.0,Mantap gan!,True,none,completed,positive
ORD-2024-006333,2024-03-21 21:12:16,Kopi,19500,0.83,5,2.0,Paket berantakan,True,high,completed,negative
ORD-2024-006334,18/03/2024 20:43,Kopi,8000,0.69,5,3.0,Yaudah minum teh,True,high,cancelled,neutral
ORD-2024-006336,03/02/2024 00:15,Martabak,32000,5.90,26,3.0,OK,False,low,completed,neutral
ORD-2024-006337,2024-03-21 13:12:55,Ayam,53000,0.50,31,5.0,Wow enak bgt,True,none,completed,positive
ORD-2024-006338,2024-03-01 01:00:44,Ayam,57000,0.74,10,4.0,Puas bgt,False,none,refund,positive
ORD-2024-006339,2024-03-03 10:45:42,Kopi,16500,6.71,36,4.0,Makanan hangat sampai,False,none,completed,positive
ORD-2024-006341,2024-03-19 13:36:21,Ayam,32500,2.98,23,5.0,Driver ramah,False,none,completed,positive
ORD-2024-006342,2024-01-11 22:30:53,Martabak,25000,0.72,18,5.0,Puas bgt,False,none,completed,positive
ORD-2024-006344,2024-01-01 03:26:59,Mie,13000,1.45,5,5.0,Makanan hangat sampai,False,none,completed,positive
ORD-2024-006346,2024-03-15 09:44:48,Ayam,45500,2.62,11,5.0,Enak bgt!!,True,none,completed,positive
ORD-2024-006347,2024-01-24 11:52:26,Ayam,40000,3.45,25,3.0,Gapapa,False,low,completed,neutral
ORD-2024-006349,06/03/2024 17:43,Kopi,19500,3.04,26,4.0,Enak bgt!!!!!!,False,none,completed,positive
ORD-2024-006351,2024-01-14 13:40:41,Ayam,77000,2.20,15,5.0,Sesuai pesanan,False,none,completed,positive
ORD-2024-006352,2024-02-21 23:47:15,Kopi,10000,3.03,14,4.0,Makanan hangat sampai,False,low,completed,positive
ORD-2024-006353,2024-02-04 18:19:35,Ayam,44500,3.52,44,4.0,Buruan order!!11,True,none,completed,positive
ORD-2024-006354,2024-03-30 09:11:40,Kopi,21500,3.19,31,4.0,Mantap gan!,False,none,completed,positive
ORD-2024-006355,2024-03-22 07:20:45,Mie,14000,2.65,21,3.0,Standar lah,False,low,completed,neutral
ORD-2024-006356,2024-01-20 17:12:40,Mie,18000,0.51,7,4.0,Akan order lg nih,False,none,completed,positive
ORD-2024-006357,22/01/2024 15:45,Kopi,14000,0.71,17,5.0,Akan order lg nih,False,none,completed,positive
ORD-2024-006358,2024-03-25 21:07:42,Kopi,25000,0.90,6,5.0,Nggg enak 😋,True,none,completed,positive
ORD-2024-006359,2024-01-18 19:24:17,Mie,19000,7.56,27,4.0,Nggg enak 😋,False,none,completed,positive
ORD-2024-006360,2024-03-01 11:21:33,Martabak,38000,4.27,32,3.0,Yaudah minum teh,True,none,completed,neutral
ORD-2024-006361,09/01/2024 14:02,Ayam,51000,2.41,16,3.0,OK,False,low,completed,neutral
ORD-2024-006363,15/01/2024 03:04,Ayam,98500,0.50,16,5.0,Enak bgt!!!,False,low,completed,positive
ORD-2024-006364,02/02/2024 11:06,Kopi,17500,6.87,51,3.0,Gapapa,False,high,cancelled,neutral
ORD-2024-006366,08/02/2024 15:13,Kopi,19000,0.50,8,5.0,Enak bgttt,False,low,completed,positive
ORD-2024-006367,2024-03-26 21:54:41,Kopi,500,4.79,9,4.0,Makanan hangat sampai,True,none,refund,positive
ORD-2024-006369,2024-03-04 17:30:35,Kopi,25500,1.17,10,4.0,Akan order lg nih,False,none,completed,positive
ORD-2024-006370,2024-01-16 19:15:11,Mie,32000,4.03,18,5.0,Enak bgt,False,none,completed,positive
ORD-2024-006371,2024-01-13 11:35:10,Martabak,44000,2.86,5,4.0,Makasih ya,True,none,completed,positive
ORD-2024-006373,2024-02-21 17:09:34,Mie,31000,0.50,5,5.0,Akan order lg nih,False,none,completed,positive
ORD-2024-006374,2024-01-27 18:53:36,Mie,35500,1.15,5,4.0,Akan order lg nih,False,low,completed,positive
ORD-2024-006375,2024-02-16 20:19:25,Ayam,36500,1.15,32,4.0,Mantap gan!,True,none,cancelled,positive
ORD-2024-006377,2024-01-02 14:00:53,Martabak,43000,2.09,18,5.0,Wow enak bgt,False,none,completed,positive
ORD-2024-006378,16/03/2024 00:28,Mie,19000,1.00,15,5.0,Driver ramah,False,low,completed,positive
ORD-2024-006380,2024-02-23 22:48:27,Mie,36500,1.38,16,2.0,Gak sesuai foto,True,high,completed,negative
ORD-2024-006381,15/03/2024 11:31,Martabak,39000,3.99,12,4.0,Akan order lg nih,True,none,completed,positive
ORD-2024-006382,2024-01-05 21:15:17,Kopi,18500,2.78,7,5.0,Sesuai pesanan,False,none,completed,positive
ORD-2024-006383,2024-03-17 14:31:46,Ayam,50500,3.18,16,5.0,Puas bgt,True,none,completed,positive
ORD-2024-006384,2024-02-26 21:11:39,Ayam,44000,0.71,10,4.0,Akan order lg nih,False,none,completed,positive
ORD-2024-006386,2024-02-13 20:08:27,Martabak,45500,0.50,16,5.0,Rekomendasi deh,False,none,completed,positive
ORD-2024-006387,2024-02-16 02:49:38,Kopi,19000,0.50,9,4.0,Akan order lg nih,False,none,completed,positive
ORD-2024-006389,2024-01-01 01:12:19,Ayam,51500,0.50,15,5.0,Mantap gan!,False,none,completed,positive
ORD-2024-006392,19/02/2024 08:22,Kopi,12000,,5,2.0,Narik duit banyak😡,False,high,completed,negative
ORD-2024-006393,2024-02-17 07:15:00,Martabak,27500,5.16,27,5.0,Rekomendasi deh,True,none,completed,positive
ORD-2024-006395,2024-01-06 07:21:05,Mie,16000,3.33,27,5.0,Sesuai pesanan,True,none,completed,positive
ORD-2024-006396,2024-02-13 12:17:29,Ayam,74000,3.09,14,5.0,Mantap gan!,False,none,completed,positive
ORD-2024-006397,2024-03-02 18:21:45,Kopi,17000,6.99,26,5.0,Buruan order!11,False,none,completed,positive
ORD-2024-006398,2024-03-02 18:37:01,Ayam,64500,0.50,8,4.0,Puas bgt,False,none,completed,positive
ORD-2024-006400,2024-02-22 18:12:08,Mie,32500,0.50,10,4.0,Makanan hangat sampai,True,none,completed,positive
ORD-2024-006401,2024-01-30 13:08:09,Martabak,30000,1.57,17,5.0,Sesuai pesanan,False,none,completed,positive
ORD-2024-006402,2024-02-15 05:49:49,Mie,1000,,28,4.0,Buruan order!11,True,none,completed,positive
ORD-2024-006403,2024-02-29 12:31:43,Ayam,91500,4.56,38,5.0,Mantap gan!,False,none,completed,positive
ORD-2024-006404,2024-02-13 06:06:02,Mie,29500,3.85,25,4.0,Makasih ya,False,low,completed,positive
ORD-2024-006405,30/01/2024 23:44,Ayam,35000,2.28,5,4.0,Driver ramah,True,low,completed,positive
ORD-2024-006406,2024-01-01 21:19:09,Mie,22000,6.45,44,2.0,Ayamnya keras,True,high,completed,negative
ORD-2024-006407,2024-02-02 01:13:47,Ayam,56000,1.79,20,4.0,Makanan hangat sampai,True,none,refund,positive
ORD-2024-006409,2024-01-16 21:56:51,Kopi,19500,5.45,27,5.0,Buruan order!!11,False,none,completed,positive
ORD-2024-006410,09/03/2024 14:40,Mie,29000,0.98,7,5.0,Wow enak bgt,True,none,completed,positive
ORD-2024-006412,2024-01-02 12:28:06,Kopi,14000,0.50,15,4.0,Wow enak bgt,False,none,completed,positive
ORD-2024-006413,2024-03-23 17:30:26,Mie,29000,2.82,34,5.0,Enak bgt,True,none,completed,positive
